DDC,Title,description
308,Inside 2000 (Current Theatre Series),A collection of striking new plays by contemporary writers: Baby X by Campion Decent; Elegy by Jodi Gallagher; Violet Inc by Pam Leversha; So Wet by Samantha Bews; and Like a Metaphor by Gabrielle McDonald. Published to coincide with the Playbox Theatre Company production.
308,Stimmtherapie mit Erwachsenen. Was Stimmtherapeuten wissen müssen.,None
308,"Frontiers, peace treaties, and international organization",None
308,"Ti-Guy La Puck. 4, Rendez-vous sur la glace","Se?rie de romans sportifs mettant en sce?ne les tribulations de Ti-Guy La Puck, joueur de centre et capitaine de l'e?quipe de hockey des Castors de Ba?ton-sur-glace, nouvellement rebaptise?e Golden Castors de New-Ba?ton-sur-glace depuis la fusion avec les Golden Girls. A? quelques jours du Grand tournoi international de la ville, l'e?quipe mixte travaille d'arrache-pied pour parfaire ses techniques et formations dans le but d'affronter les meilleures e?quipes du monde. Dont les Russes, qui s'ave?rent particulie?rement redoutables et impitoyables sur la glace. Or, Ti-Guy doit e?galement composer avec la pression que lui mettent ses parents, qui prennent l'aventure tre?s au se?rieux et s'ave?rent beaucoup plus intenses que d'habitude. Tout comme ses soeurs, d'ailleurs, qui tentent par tous les moyens de s'immiscer dans son univers alors qu'elles ont toujours de?teste? le hockey auparavant. Ceci sans compter qu'il doit ge?rer les inquie?tudes et superstitions qui empe?chent ses coe?quipiers de bien performer. Et que dire des nouveaux colle?gues excentriques du commentateur Stanley Crosby, qui de?forment des expressions, n'ont aucune e?coute ou fondent en larmes pour un rien?"
308,Visit to America,None
308,Cry out! : an anthology of street poetry,None
308,OMG ! 01 : Ecris-moi si tu peux !,None
308,Sprachf&ouml;rderung mit allen Sinnen,None
308,Tout Doux Gros Matous!,"Zak croit que les chats sont plus intelligents que les chiens, et Zoe? pre?tend que c'est le contraire. Pour se de?partager, ils ont imagine? une expe?rience extraordinaire: avec l'aide de Jules, le cousin de Zak, ils vont transformer en chats!"
308,"Obra Completa, 3) Estudios de Literatura Universal.",None
308,La rivi&egrave;re,"Un grand-père et son petit-fils se rencontrent dans les mots. Sur une toile de fond de simplicité, les grandes questions de la vie."
308,The democratic man; selected writings,None
308,Ceará Terra da Luz,None
308,"The Devotions of Saint Anselm ... Edited by Clement C. J. Webb. Containing the Proslogion, Meditations, Prayers and Letters of spiritual counsel. Eng (Library of Devotion.)",None
308,L'adversaire,"Kate et Tom sont totalement differents: Kate est joueuse du milieu et Tom, attaquant. Kate est riche, Tom est pauvre. Mais lorsqu'ils se retrouvent dans la meme equipe, ils doivent apprendre a se maitriser pour que tout aille pour le mieux... et pas seulement devant le ballon."
308,"Obra Completa, 7) Estudios de Historia Peruana: La Emancipación y la República.",None
308,Gateway to the social sciences,None
308,Teen Choices Workbook,"Life is about making choices. Today's teens live in a far more challenging atmosphere than past generations and they face many important choices that both positively and negatively affect their growth and development. Their success in life is a result of the choices they make as they mature and that they will make in the future. To help teens become more thoughtful decision-makers, Teen Choices Workbook will guide them to act responsibly, reflect on decisions they have made in the past, explore the consequences of those decisions, and take responsibility for future decisions. These reflections and discussions will guide them to be better decision-makers, as well as to confirm their positive past decisions."
308,Réponse à tout,None
308,"Dear Robin, letters to Robin Klein (bestselling children's author)",Letters and drawings to Robin Klein from her fans.
308,University Debaters' Annual: 1938-1939,None
308,University Debaters' Annual: 1937-1938,None
308,"The American Optic: Psychoanalysis, Critical Race Theory, and Richard Wright (SUNY Series in Psychoanalysis and Culture)","The American Optic charts new territory in the relationship of psychoanalysis to critical race studies. Focusing on the work of Richard Wright and Jacques Lacan, it explore the political and ethical implications of psychoanalysis for African American and other diasporic African cultural texts. Mikko Tuhkanen develops a theory of ""racialization"" that recasts the genealogy of the Western concept of racial difference as outlined by critical race theory, through the theory of the real, which Lacan developed in his later work. By engaging a wide array of resources ?including the work of W. E. B. Du Bois, Booker T. Washington, and Frantz Fanon, as well as nineteenth-century slave narratives and studies of blackface minstrelsy ?Tuhkanen not only illuminates the unexpectedly rich connections between Lacanian psychoanalysis and black literary and cultural studies, but also demonstrates the ways in which the artistic and political traditions of the African diaspora allow us to reinvent the Lacanian ethics of becoming."
308,Kindliche Mehrsprachigkeit: Grundlagen und Praxis der sprachtherapeutischen Intervention,None
308,Spiritual Knowing: Alternative Epistemic Perspective (State University of West Georgia Studies in the Social Scien),None
308,University Debaters' Annual: 1939-1940,None
308,The International terminal and other poems,None
308,University Debaters' Annual: 1935-1936,None
308,A Swag of Stories,None
308,"Public works v, 1985 : an anthology of poetry and prose",None
308,El espacio humano,None
308,African Kids : eine s&uuml;dafrikanische Township-Tour,None
308,University Debaters' Annual: 1944-1945,None
308,Off the record,None
308,Messages in a bottle : poetry,"Detective Inspector Jessie Connor, not loved by the Victoria police force, moves to Sydney to re-build her life. On arrival she is recognised as being 'different.' Her first case, the death of wealthy heiress, Angela Hirst could have been an accident, suicide even. As the case unfolds, the shocking truth of what happened to Angela comes to light. Jessie has a hidden side - she has a remarkable singing voice. So why did she turn to the police force? The hunt for Angela's killer intensifies. The race is on, the clock ticking. It leaves you breathless - while Jessie Connor, the singer takes you to another world."
308,Melting Clocks: Poems by the Aardvarkers,None
308,On se bat sur mer. Avec sept cartes dressées par Paul Chack,None
308,Law and truth : a theory of evidence,None
308,University Debaters' Annual: 1943-1944,None
308,La reforma del agro peruano,None
308,Kinder von 1 bis 6 : Bilderbuchrezeption und kognitive Entwickung,"Die Rezeption von Bilderbuechern im Vorschulalter ist Bestandteil eines intensiven Entwicklungs- und Lernprozesses. Die Einteilung von Bilderbuechern in verschiedene Unterarten ermoeglicht es, die jeweilige Wirkung auf die kindlichen Rezipienten, deren sprachliche und kognitive Faehigkeiten wie auch deren Interessen praezise zu bestimmen. Die Studie will zeigen, wie Bilderbuecher der unterschiedlichsten Art die Herausbildung von Raum- und Zeitkonzepten stimulieren und die Bildung eines Ich-Konzepts anstossen koennen. Darueber hinaus werden Bilderbuecher hinsichtlich ihrer narrativen Strukturen"
