DDC,Title,description
402,Eisenbahn in Österreich: Die große Chronik,None
402,be wild: Mikroabenteuer - 50 kleine Fluchten aus dem Alltag. Der Leitfaden,None
402,Fossil Seeking,None
402,1000 Traumziele abseits der bekannten Wege,None
402,Methodik der strategischen Planung: Ein prozessorientierter Ansatz f&uuml;r Strategieplanungsprojekte (Praxishilfen f&uuml;r Unternehmungen),None
402,Starke Loks f&uuml;r schwere Z&uuml;ge: Die G&uuml;terbahn in Vorbild und Modell - Von der Dampflokzeit bis heute,None
402,"Sagesses et malices de Yoshua, l'homme qui se disait le fils de Dieu",US
402,Jack White&#039;s Inselparadiese. F&uuml;hrer zu den Sonneninseln der Welt,None
402,Mit dem Wohnmobil nach Süd-Norwegen (Womo-Reihe),None
402,A World of Good,None
402,Grosse Jüdische National-Biographie : mit nahezu 13000 Lebensbeschreibungen namhafter jüd. Männer u. Frauen aller Zeiten u. Länder; e. Nachschlagewerk für d. jüd. Volk u. dessen Freunde,None
402,La colombe de Gaza (French Edition),None
402,"Antiquarian remains at Sopârâ and Padaṇa. Being an account of the Buddhist stûpa and Aṣoka edict recently discovered at Sopârâ, and of other antiquities in the neighbourhood. With twenty-one plates and a frontispiece",None
402,"Mit dem Hausboot durch Elsass, Champagne und Picardie",None
402,Almanach encyclopedique et populaire 1991,None
402,Les courses (MES PREMIERES DECOUVERTES REBUS),None
402,Faces and Other Ironies of Writing and Reading,None
402,Ubud,None
402,Assur und Babylon,None
402,"Glacier-Express, Bernina- Express und Rhätische Bahn",None
402,K-Zone - Totally Awesome Jokes,"What happens to a frog that is illegally parked? He gets toad away! From gross gags that will make you ROFL to the best of the worst Dad jokes, get ready for the most hilarious collection of crack-ups yet! With over 500 totally awesome jokes inside from the coolest K-Zoners around, its never been easier to keep laughing!"
402,Douze contes de fÃ©es (French Edition),None
402,"Remote Hotels: Die schönsten Orte, um wirklich abzuschalten",None
402,Map of Al Ain: Second Edition,None
402,"Mit dem Wohnmobil durchs Latium: mit Rom, Abruzzen und zwei Meeren (buch)",None
402,Green Hotels - 100 exklusive Reiseziele f&uuml;r nachhaltige Erholung,None
402,Dampfnostalgie. Museumsdampfloks im Einsatz.,None
402,Mind Duels,None
402,Wohnmobil-Tourguide Nordkap: Die schönsten Routen zum Nordkap (buch),None
402,Staden vid havet.,None
402,RACV Goldfields: 1st Edition,None
402,GEO Special 2019 03 - Roadtrips - von der Freiheit auf der Strasse,None
402,Vent de liberte (un) ado 24,None
402,"Biathlon. Leistung - Training - Wettkampf: Ein Lehrbuch f&uuml;r Trainer, &Uuml;bungsleiter und Aktive",None
402,Les Animaux des milieux,None
402,Game Time Activity Book,None
402,Mengen – Relationen – Funktionen Eine anschauliche Einführung,"Diese Einf�hrung behandelt wichtige Grundbegriffe der Mathematik. Die zentralen Begriffe Menge, Relation und Funktion sind feste Bestandteile des Mathematikunterrichts in allen Schulformen. Viele mathematische Zusammenhänge lassen sich mithilfe des Mengenbegriffs anschaulich und einfach darstellen. Von den Relationen werden besonders die Äquivalenz- und die Ordnungsrelationen, mit denen sich Mengen strukturieren lassen, hervorgehoben. Bezüglich der Funktionen werden vorzugsweise solche Begriffe behandelt, die einerseits im Mathematikunterricht bereits im Vorfeld der Infinitesimalrechnung eine Rolle spielen, andererseits der Vorbereitung auf die Analysis dienen. Die vorliegende Auflage wurde um mehrere Abschnitte (Zahlbereiche, Rechenoperationen, Mittelwerte, Exponential- und Logarithmusfunktionen und Ausblick auf komplexe Funktionen) und zwei Anhänge (Funktionen im Überblick, Gleichungen und Ungleichungen) erweitert. Der Inhalt Der Begriff der Menge, der Relation, der Funktion - Endliche und unendliche Mengen - Logische und mengentheoretische Zeichen - Mengenalgebra - Spezielle Relationen (Äquivalenz- und Ordnungsrelationen) - Funktionen als spezielle Relationen - Eigenschaften von Funktionen - Operationen - Spezielle Funktionen Die Zielgruppen Künftige und bereits unterrichtende Mathematiklehrer(innen) Die Autoren PD Dr. Ingmar Lehmann, ehemals Humboldt-Universität zu Berlin Prof. Dr. Wolfgang Schulz, ehemals Humboldt-Universität zu Berlin."
402,University of Virginia: Tourist Information,None
402,"Europa mit dem Wohnmobil: Die schönsten Routen zwischen Nordkap und Gibraltar; Der Wohnmobil-Reiseführer mit detaillierten Karten, GPS-Koordinaten zu den Stellplätzen und Streckenleisten.",None
402,Szenario-Technik: Instrumente f&uuml;r die unternehmerische und pers&ouml;nliche Erfolgsplanung,None
402,Ile des Pins: Merveille de le Nature (Isle of Pines: Nature's Wonder),None
402,How mobile robots can self-organise a vocabulary,"One of the hardest problems in science is the symbol grounding problem, a question that has intrigued philosophers and linguists for more than a century. With the rise of artificial intelligence, the question has become very actual, especially within the field of robotics. The problem is that an agent, be it a robot or a human, perceives the world in analogue signals. Yet humans have the ability to categorise the world in symbols that they, for instance, may use for language. This book presents a series of experiments in which two robots try to solve the symbol grounding problem. The experiments are based on the language game paradigm, and involve real mobile robots that are able to develop a grounded lexicon about the objects that they can detect in their world. Crucially, neither the lexicon nor the ontology of the robots has been preprogrammed, so the experiments demonstrate how a population of embodied language users can develop their own vocabularies from scratch."
402,Save Our Earth,None
402,"""By Design: Curious Deceptions in Art and Play""",None
402,"Listing Archaeological Sites, Protecting the Historical Landscape (EAC Occasional Paper)","The papers in this volume arise from a symposium of the EAC convened to examine approaches to site listing and protection across Europe, including eastern Europe and Russia. It also addresses the concept of the historical landscape, and the extent to which it is possible or desirable to assess and protect it. Essays look at processes of selection and assesment, at the extent to which assessment should be systematic rather than intuitive and based on expert opinion, at how such systems should be managed in an international and political context, at the differences between a site and landscape based approach to conservation, and at the interaction of the wider public with archaeological sites and historic landscapes."
402,Blauwasserrouten: Törnplanung – Wetterrouting - Landfall,None
402,The evolution of grounded spatial language,"This book presents groundbreaking robotic experiments on how and why spatial language evolves. It provides detailed explanations of the origins of spatial conceptualization strategies, spatial categories, landmark systems and spatial grammar by tracing the interplay of environmental conditions, communicative and cognitive pressures. The experiments discussed in this book go far beyond previous approaches in grounded language evolution. For the first time, agents can evolve not only particular lexical systems but also evolve complex conceptualization strategies underlying the emergence of category systems and compositional semantics. Moreover, many issues in cognitive science, ranging from perception and conceptualization to language processing, had to be dealt with to instantiate these experiments, so that this book contributes not only to the study of language evolution but to the investigation of the cognitive bases of spatial language as well."
